Customer ID,Recency,Frequency,Monetary,Cluster,Segment
16806,102,4,762.16,0,Potential loyalists
16807,142,6,2123.88,5,At risk
16808,98,2,288.42,3,New customer
16809,22,9,1727.43,5,At risk
16810,191,2,842.0400000000001,0,Potential loyalists
16811,4,2,547.07,3,New customer
16812,360,4,2392.0,1,Loyal customers
16813,7,10,1652.18,5,At risk
16815,453,2,406.02,4,Lost customer
16816,102,4,417.06,3,New customer
16818,10,11,3349.57,1,Loyal customers
16819,464,2,182.59,4,Lost customer
16820,95,1,497.61,3,New customer
16821,381,1,113.35,4,Lost customer
16822,685,1,181.39,4,Lost customer
16823,226,7,2243.09,5,At risk
16824,15,3,686.24,3,New customer
16825,38,5,1826.89,5,At risk
16826,50,1,341.7,3,New customer
16827,392,5,392.13,4,Lost customer
16828,92,2,128.5,3,New customer
16829,156,2,513.32,3,New customer
16830,38,4,1207.5,0,Potential loyalists
16831,564,1,91.8,4,Lost customer
16832,183,5,417.61,3,New customer
16833,0,6,2409.04,1,Loyal customers
16834,227,2,898.96,0,Potential loyalists
16835,127,6,1456.66,5,At risk
16836,39,4,782.37,0,Potential loyalists
16837,30,11,3170.98,1,Loyal customers
16838,196,4,1159.61,0,Potential loyalists
16840,602,2,139.85,4,Lost customer
16842,100,3,1264.19,0,Potential loyalists
16844,562,2,614.34,4,Lost customer
16845,617,1,253.88,4,Lost customer
16846,49,3,842.41,0,Potential loyalists
16847,42,2,614.89,3,New customer
16848,52,4,1411.62,5,At risk
16849,186,1,124.57,3,New customer
16850,333,1,332.41,4,Lost customer
16851,3,3,342.45,3,New customer
16852,9,2,144.91000000000003,3,New customer
16854,416,2,1408.96,0,Potential loyalists
16855,23,2,328.4,3,New customer
16856,14,3,358.49,3,New customer
16857,442,1,352.8,4,Lost customer
16858,368,10,4292.59,2,Champions
16859,144,7,1932.41,5,At risk
16860,452,3,1610.62,5,At risk
16861,59,5,946.59,0,Potential loyalists
16862,546,4,662.33,4,Lost customer
16863,30,3,834.27,0,Potential loyalists
16864,433,2,409.25,4,Lost customer
16865,401,1,130.95,4,Lost customer
16866,140,3,207.73999999999998,3,New customer
16867,689,1,76.74000000000001,4,Lost customer
16868,393,3,384.56,4,Lost customer
16869,22,4,817.12,0,Potential loyalists
16870,468,1,450.15999999999997,4,Lost customer
16871,21,6,2812.34,1,Loyal customers
16872,76,6,1213.13,0,Potential loyalists
16874,378,1,209.89000000000001,4,Lost customer
16875,66,11,4234.53,2,Champions
16876,403,1,136.01,4,Lost customer
16877,11,6,846.62,0,Potential loyalists
16878,83,1,13.3,3,New customer
16880,30,8,1813.21,5,At risk
16881,66,1,432.0,3,New customer
16882,66,3,705.12,0,Potential loyalists
16884,37,4,1070.97,0,Potential loyalists
16885,14,4,684.6,3,New customer
16886,455,1,134.0,4,Lost customer
16887,34,3,658.17,3,New customer
16888,400,3,434.2,4,Lost customer
16889,194,6,2526.65,1,Loyal customers
16890,476,3,285.41,4,Lost customer
16891,1,11,1727.94,5,At risk
16892,0,7,754.75,0,Potential loyalists
16893,366,2,249.89000000000001,4,Lost customer
16894,501,3,1306.96,0,Potential loyalists
16895,64,5,1102.9,0,Potential loyalists
16896,554,1,103.95,4,Lost customer
16897,298,2,289.78,4,Lost customer
16898,25,5,885.21,0,Potential loyalists
16899,7,8,1695.77,5,At risk
16900,16,3,887.11,0,Potential loyalists
16901,728,1,204.26,4,Lost customer
16902,115,1,1706.88,5,At risk
16903,28,3,1041.75,0,Potential loyalists
16906,81,7,1410.92,5,At risk
16907,28,9,1470.89,5,At risk
16908,721,1,252.59,4,Lost customer
16909,71,1,379.14,3,New customer
16910,3,8,1508.96,5,At risk
16911,635,2,255.25,4,Lost customer
16913,289,3,423.90999999999997,3,New customer
16914,35,1,183.76,3,New customer
16915,8,11,1543.18,5,At risk
16916,23,4,902.02,0,Potential loyalists
16917,276,2,1851.88,5,At risk
16920,410,1,355.45,4,Lost customer
16921,60,3,409.21,3,New customer
16922,572,1,611.08,4,Lost customer
16924,20,3,829.89,0,Potential loyalists
16925,539,1,125.65,4,Lost customer
16926,370,5,1169.6100000000001,0,Potential loyalists
16927,115,3,543.05,3,New customer
16929,3,7,1295.39,0,Potential loyalists
16930,25,3,378.89,3,New customer
16932,52,3,412.55,3,New customer
16933,0,9,3099.3,1,Loyal customers
16934,54,6,2083.14,5,At risk
16935,381,3,530.86,4,Lost customer
16936,25,2,548.29,3,New customer
16937,498,1,196.25,4,Lost customer
16939,488,3,433.85,4,Lost customer
16941,611,1,33.0,4,Lost customer
16942,12,9,1904.99,5,At risk
16943,211,5,1299.49,0,Potential loyalists
16944,609,1,101.36,4,Lost customer
16946,382,5,1222.04,0,Potential loyalists
16947,235,5,955.21,0,Potential loyalists
16948,138,7,868.77,0,Potential loyalists
16949,3,6,1286.27,0,Potential loyalists
16950,56,10,3541.77,2,Champions
16951,134,3,1277.75,0,Potential loyalists
16952,108,5,795.83,0,Potential loyalists
16953,29,1,20.8,3,New customer
16955,184,6,1120.31,0,Potential loyalists
16956,17,1,308.74,3,New customer
16957,238,2,416.64,3,New customer
16958,434,1,778.49,0,Potential loyalists
16959,86,1,117.35000000000001,3,New customer
16960,38,8,1990.88,5,At risk
16961,115,3,794.56,0,Potential loyalists
16962,409,1,251.04,4,Lost customer
16963,186,1,110.55000000000001,3,New customer
16964,732,2,207.85,4,Lost customer
16965,226,1,201.19,3,New customer
16966,7,7,2154.97,5,At risk
16967,188,1,319.02,3,New customer
16968,3,2,439.43,3,New customer
16969,38,3,650.41,3,New customer
16970,625,1,71.4,4,Lost customer
16971,37,1,357.21,3,New customer
16972,382,2,749.0,0,Potential loyalists
16973,385,1,127.0,4,Lost customer
16974,522,2,365.5,4,Lost customer
16975,422,3,926.12,0,Potential loyalists
16976,266,1,251.51999999999998,3,New customer
16977,394,4,496.0,4,Lost customer
16978,77,3,768.88,0,Potential loyalists
16979,3,9,2859.74,1,Loyal customers
16980,254,3,1422.8300000000002,5,At risk
16982,60,1,384.06,3,New customer
16983,12,11,3490.5299999999997,1,Loyal customers
16986,29,11,4888.75,2,Champions
16987,2,11,2521.4,1,Loyal customers
16988,4,2,382.67,3,New customer
16989,6,6,1133.25,0,Potential loyalists
16990,218,2,344.0,3,New customer
16991,420,1,1041.21,0,Potential loyalists
16993,463,2,1950.9499999999998,5,At risk
16996,29,9,2123.61,5,At risk
16997,287,3,702.0,0,Potential loyalists
16998,149,5,402.0,3,New customer
16999,22,2,484.82,3,New customer
17000,395,2,406.3,4,Lost customer
17002,85,7,2571.55,1,Loyal customers
17003,401,4,828.21,0,Potential loyalists
17004,45,4,2324.36,5,At risk
17005,470,2,622.36,4,Lost customer
17006,4,8,1635.27,5,At risk
17007,50,7,1120.1,0,Potential loyalists
17008,428,1,81.36,4,Lost customer
17009,550,1,242.06,4,Lost customer
17010,17,1,195.36,3,New customer
17011,29,3,671.7,3,New customer
17012,724,1,360.61,4,Lost customer
17014,7,3,583.4300000000001,3,New customer
17015,28,3,1838.6100000000001,5,At risk
17016,576,1,552.4,4,Lost customer
17018,40,6,2287.7,5,At risk
17019,10,11,3602.29,2,Champions
17020,541,2,935.62,0,Potential loyalists
17021,441,6,1182.22,0,Potential loyalists
17022,30,2,260.0,3,New customer
17023,416,3,800.18,0,Potential loyalists
17024,44,3,95.85,3,New customer
17025,60,5,1349.67,0,Potential loyalists
17026,184,3,175.82999999999998,3,New customer
17027,78,9,1310.63,0,Potential loyalists
17028,580,3,1593.83,5,At risk
17029,110,7,2137.3,5,At risk
17030,63,1,146.87,3,New customer
17031,11,6,2773.85,1,Loyal customers
17032,547,8,2984.32,1,Loyal customers
17033,85,4,1332.79,0,Potential loyalists
17034,15,5,1276.42,0,Potential loyalists
17035,245,4,613.59,3,New customer
17036,382,1,176.9,4,Lost customer
17037,87,1,1267.32,0,Potential loyalists
17038,29,2,743.17,0,Potential loyalists
17039,603,1,1954.99,5,At risk
17040,137,2,463.25,3,New customer
17041,26,6,1655.2,5,At risk
17042,2,5,1036.58,0,Potential loyalists
17043,31,8,2593.65,1,Loyal customers
17045,112,5,827.6800000000001,0,Potential loyalists
17046,156,5,1906.07,5,At risk
17047,84,6,2289.23,5,At risk
17048,117,7,2071.68,5,At risk
17050,95,11,4648.59,2,Champions
17051,193,4,706.49,0,Potential loyalists
17052,27,1,399.09,3,New customer
17053,130,1,498.48,3,New customer
17054,27,5,1356.33,0,Potential loyalists
17055,445,1,232.85,4,Lost customer
17056,737,1,128.60000000000002,4,Lost customer
17057,595,1,294.74,4,Lost customer
17058,81,3,1179.89,0,Potential loyalists
17059,29,9,4864.57,2,Champions
17060,265,1,234.24,3,New customer
17062,313,6,889.75,0,Potential loyalists
17064,58,3,855.45,0,Potential loyalists
17065,637,2,194.7,4,Lost customer
17066,725,1,228.34,4,Lost customer
17067,724,3,454.54,4,Lost customer
17070,113,2,437.42,3,New customer
17072,624,1,273.35,4,Lost customer
17073,17,4,1446.09,5,At risk
17074,562,1,203.05,4,Lost customer
17075,17,10,2236.63,5,At risk
17076,35,6,1242.75,0,Potential loyalists
17077,577,1,306.0,4,Lost customer
17078,35,2,378.2,3,New customer
17079,77,1,118.80000000000001,3,New customer
17080,21,7,957.53,0,Potential loyalists
17081,24,6,949.39,0,Potential loyalists
17082,32,6,4732.03,2,Champions
17083,108,9,4049.79,2,Champions
17084,34,3,5001.21,2,Champions
17086,6,6,2050.08,5,At risk
17087,737,1,221.53,4,Lost customer
17088,27,4,1991.01,5,At risk
17089,385,1,128.45,4,Lost customer
17093,592,1,235.88,4,Lost customer
17094,321,2,402.20000000000005,3,New customer
17095,22,7,2572.25,1,Loyal customers
17096,14,11,3697.93,2,Champions
17097,1,9,1143.36,0,Potential loyalists
17098,381,3,591.0699999999999,4,Lost customer
17099,532,1,582.17,4,Lost customer
17100,17,2,971.74,0,Potential loyalists
17101,9,7,2507.05,1,Loyal customers
17102,261,1,25.5,4,Lost customer
17103,721,1,424.3,4,Lost customer
17104,423,1,474.03,4,Lost customer
17105,158,2,665.78,3,New customer
17106,388,1,481.58,4,Lost customer
17108,663,1,174.95,4,Lost customer
17109,28,8,1291.71,0,Potential loyalists
17110,164,3,499.9,3,New customer
17111,46,2,459.58,3,New customer
17112,502,1,197.57,4,Lost customer
17113,573,6,2305.59,5,At risk
17114,5,8,801.12,0,Potential loyalists
17115,7,7,2761.4900000000002,1,Loyal customers
17116,647,1,389.78,4,Lost customer
17117,287,1,116.19999999999999,4,Lost customer
17118,317,1,157.02,4,Lost customer
17119,2,2,606.91,3,New customer
17120,232,1,307.46,3,New customer
17121,402,1,314.74,4,Lost customer
17122,118,4,570.5,3,New customer
17123,161,3,977.17,0,Potential loyalists
17124,184,1,294.24,3,New customer
17125,49,1,230.5,3,New customer
17126,151,9,2016.43,5,At risk
17127,428,5,1155.0300000000002,0,Potential loyalists
17128,334,1,157.09,4,Lost customer
17129,519,1,31.85,4,Lost customer
17131,4,5,2463.17,1,Loyal customers
17132,451,2,1220.9099999999999,0,Potential loyalists
17134,106,3,625.3,3,New customer
17135,15,10,1722.18,5,At risk
17136,661,1,231.68,4,Lost customer
17137,415,6,1099.81,0,Potential loyalists
17138,275,7,4417.27,2,Champions
17140,246,1,454.12,3,New customer
17141,417,4,727.58,0,Potential loyalists
17142,238,4,1275.25,0,Potential loyalists
17143,416,2,880.97,0,Potential loyalists
17144,0,2,984.57,0,Potential loyalists
17145,512,4,3120.91,1,Loyal customers
17147,22,9,3199.95,1,Loyal customers
17148,51,1,124.88,3,New customer
17149,450,1,143.10000000000002,4,Lost customer
17150,376,6,1357.95,0,Potential loyalists
17151,734,1,231.90000000000003,4,Lost customer
17152,194,4,2016.5,5,At risk
17153,23,1,213.78,3,New customer
17154,74,1,329.34,3,New customer
17155,17,7,892.46,0,Potential loyalists
17156,491,1,591.87,4,Lost customer
17158,31,5,1980.0,5,At risk
17159,21,5,2099.59,5,At risk
17161,443,1,856.01,0,Potential loyalists
17162,28,10,1715.46,5,At risk
17163,21,4,699.78,0,Potential loyalists
17164,32,7,2467.35,1,Loyal customers
17165,283,6,1794.32,5,At risk
17166,38,2,206.34,3,New customer
17167,379,3,867.11,0,Potential loyalists
17168,498,1,400.2,4,Lost customer
17169,57,3,1156.73,0,Potential loyalists
17170,373,2,178.68,4,Lost customer
17171,288,2,384.59,3,New customer
17172,78,3,956.5699999999999,0,Potential loyalists
17173,4,8,3766.6,2,Champions
17174,217,1,59.9,3,New customer
17175,43,4,1443.69,5,At risk
17176,201,3,902.3199999999999,0,Potential loyalists
17177,504,1,119.5,4,Lost customer
17178,730,1,432.96,4,Lost customer
17179,177,6,1507.26,5,At risk
17180,55,11,2236.77,5,At risk
17181,56,3,309.85,3,New customer
17182,422,2,321.3,4,Lost customer
17183,7,6,3347.31,1,Loyal customers
17184,568,2,198.41000000000003,4,Lost customer
17185,591,3,229.46,4,Lost customer
17186,46,2,144.0,3,New customer
17187,226,2,467.71,3,New customer
17189,105,5,953.63,0,Potential loyalists
17190,58,7,1726.57,5,At risk
17192,535,1,75.28,4,Lost customer
17193,35,9,2310.04,5,At risk
17194,273,3,812.5,0,Potential loyalists
17195,654,1,562.98,4,Lost customer
17196,427,1,327.75,4,Lost customer
17197,29,1,1013.01,0,Potential loyalists
17198,23,3,692.22,3,New customer
17199,581,1,135.04000000000002,4,Lost customer
17200,386,4,356.71,4,Lost customer
17201,53,4,1143.1,0,Potential loyalists
17202,420,1,160.65,4,Lost customer
17205,53,3,999.35,0,Potential loyalists
17206,52,1,204.24,3,New customer
17207,651,1,292.62,4,Lost customer
17208,395,1,111.15,4,Lost customer
17209,648,3,595.7,4,Lost customer
17210,392,1,251.72,4,Lost customer
17212,252,3,794.41,0,Potential loyalists
17214,59,6,1059.1200000000001,0,Potential loyalists
17215,463,1,186.15,4,Lost customer
17216,553,1,63.6,4,Lost customer
17217,233,2,210.1,3,New customer
17219,31,2,259.13,3,New customer
17221,6,5,976.62,0,Potential loyalists
17222,64,6,1579.51,5,At risk
17223,309,3,558.04,3,New customer
17224,500,1,100.86,4,Lost customer
17225,581,1,131.15,4,Lost customer
17226,308,3,895.47,0,Potential loyalists
17229,95,2,318.76,3,New customer
17232,2,2,417.77,3,New customer
17233,34,3,560.86,3,New customer
17234,182,1,149.89000000000001,3,New customer
17235,24,8,1562.98,5,At risk
17237,10,4,994.13,0,Potential loyalists
17239,312,4,1189.45,0,Potential loyalists
17240,595,1,130.6,4,Lost customer
17242,107,5,2889.28,1,Loyal customers
17244,52,5,1826.04,5,At risk
17245,204,2,371.63,3,New customer
17246,546,2,38.92,4,Lost customer
17247,14,1,280.09000000000003,3,New customer
17248,119,2,500.54,3,New customer
17249,428,1,68.03,4,Lost customer
17250,3,2,381.97,3,New customer
17251,362,3,798.98,0,Potential loyalists
17252,116,2,348.91,3,New customer
17253,17,1,178.26,3,New customer
17254,4,3,469.48,3,New customer
17255,40,4,781.7,0,Potential loyalists
17256,106,5,498.93,3,New customer
17257,435,2,189.78,4,Lost customer
17258,396,2,417.3,4,Lost customer
17259,147,6,1452.39,5,At risk
17260,410,1,120.95,4,Lost customer
17261,509,1,221.59,4,Lost customer
17262,51,11,2488.76,1,Loyal customers
17263,207,1,63.440000000000005,3,New customer
17264,423,1,268.28,4,Lost customer
17265,138,2,550.01,3,New customer
17266,1,5,501.71999999999997,3,New customer
17267,126,2,317.2,3,New customer
17268,107,11,1733.8899999999999,5,At risk
17269,385,1,491.81,4,Lost customer
17270,468,2,601.4499999999999,4,Lost customer
17271,735,1,204.3,4,Lost customer
17272,41,4,2148.63,5,At risk
17273,423,1,141.12,4,Lost customer
17274,34,2,573.22,3,New customer
17275,382,1,114.1,4,Lost customer
17276,401,1,502.49,4,Lost customer
17277,227,2,1065.3500000000001,0,Potential loyalists
17278,240,2,271.24,3,New customer
17279,57,1,187.82999999999998,3,New customer
17280,437,1,118.85999999999999,4,Lost customer
17281,373,6,797.8499999999999,0,Potential loyalists
17282,129,5,2308.54,5,At risk
17283,378,1,188.46,4,Lost customer
17284,59,8,2788.06,1,Loyal customers
17285,627,2,407.94,4,Lost customer
17286,21,3,389.18,3,New customer
17288,8,11,2468.43,1,Loyal customers
17289,31,9,2041.8,5,At risk
17290,3,8,1487.96,5,At risk
17291,307,1,550.8000000000001,3,New customer
17292,471,2,271.75,4,Lost customer
17294,668,2,467.78999999999996,4,Lost customer
17295,28,3,547.0,3,New customer
17296,729,1,338.13,4,Lost customer
17297,16,1,128.18,3,New customer
17298,100,5,954.26,0,Potential loyalists
17299,11,6,993.23,0,Potential loyalists
17300,390,2,393.64,4,Lost customer
17301,20,2,294.39,3,New customer
17302,14,5,1135.63,0,Potential loyalists
17303,360,1,250.04,4,Lost customer
17304,533,1,111.5,4,Lost customer
17305,648,1,2135.46,5,At risk
17307,394,11,3999.8900000000003,2,Champions
17308,392,2,4511.76,2,Champions
17309,94,3,320.39,3,New customer
17310,386,2,1025.1,0,Potential loyalists
17311,77,6,3566.56,2,Champions
17312,138,3,644.3,3,New customer
17313,30,1,2328.84,5,At risk
17316,419,1,124.45,4,Lost customer
17317,45,3,2600.34,1,Loyal customers
17318,724,1,157.32999999999998,4,Lost customer
17319,668,1,29.1,4,Lost customer
17320,99,6,2444.85,1,Loyal customers
17321,7,6,1665.21,5,At risk
17322,375,5,922.59,0,Potential loyalists
17325,279,3,609.5699999999999,3,New customer
17326,407,2,312.35,4,Lost customer
17327,409,2,152.35,4,Lost customer
17328,672,1,104.7,4,Lost customer
17329,13,5,998.53,0,Potential loyalists
17330,22,4,423.8,3,New customer
17331,123,1,175.2,3,New customer
17332,527,5,838.27,0,Potential loyalists
17333,85,1,494.25,3,New customer
17334,301,3,635.15,3,New customer
17335,383,2,497.04,4,Lost customer
17336,471,1,81.12,4,Lost customer
17337,150,4,1981.06,5,At risk
17339,93,3,302.36,3,New customer
17341,156,5,1272.21,0,Potential loyalists
17342,379,4,1227.54,0,Potential loyalists
17343,354,6,1259.94,0,Potential loyalists
17344,45,2,457.36,3,New customer
17345,14,10,1586.6299999999999,5,At risk
17347,85,1,228.96,3,New customer
17348,14,9,2442.29,1,Loyal customers
17349,178,5,772.41,0,Potential loyalists
17350,7,7,1893.701,5,At risk
17352,695,1,36.25,4,Lost customer
17353,128,4,3242.0,1,Loyal customers
17354,50,4,3133.96,1,Loyal customers
17355,385,1,273.31,4,Lost customer
17356,311,5,946.47,0,Potential loyalists
17357,23,2,384.39,3,New customer
17358,302,5,861.01,0,Potential loyalists
17359,10,2,284.46,3,New customer
17360,16,6,1200.51,0,Potential loyalists
17361,48,5,871.79,0,Potential loyalists
17362,238,7,1024.04,0,Potential loyalists
17363,394,3,920.46,0,Potential loyalists
17366,431,2,1077.24,0,Potential loyalists
17367,237,1,167.55,3,New customer
17369,455,1,979.1999999999999,0,Potential loyalists
17370,72,4,446.18,3,New customer
17371,16,6,655.37,3,New customer
17373,39,7,1167.5,0,Potential loyalists
17374,218,3,727.11,0,Potential loyalists
17375,198,4,660.55,3,New customer
17376,70,4,453.64,3,New customer
17378,373,1,10.95,4,Lost customer
17379,10,1,389.71999999999997,3,New customer
17380,433,3,645.0,4,Lost customer
17382,64,8,902.28,0,Potential loyalists
17383,3,2,304.09,3,New customer
17384,18,3,507.55,3,New customer
17385,14,1,256.11,3,New customer
17386,7,7,2812.77,1,Loyal customers
17387,19,2,746.81,0,Potential loyalists
17388,77,11,2675.37,1,Loyal customers
17390,420,1,149.3,4,Lost customer
17391,163,2,508.8,3,New customer
17392,306,3,585.92,3,New customer
17393,410,2,381.15,4,Lost customer
17394,218,1,203.86999999999998,3,New customer
17395,507,1,97.5,4,Lost customer
17397,21,3,1198.28,0,Potential loyalists
17398,114,3,653.38,3,New customer
17400,125,8,4623.28,2,Champions
17401,540,1,114.85,4,Lost customer
17403,35,2,382.87,3,New customer
17405,0,3,1031.41,0,Potential loyalists
17407,411,1,552.9,4,Lost customer
17408,162,3,316.09000000000003,3,New customer
17410,15,5,1214.72,0,Potential loyalists
17411,11,5,1425.38,5,At risk
17413,404,2,560.14,4,Lost customer
17414,43,6,2249.52,5,At risk
17415,79,1,507.84,3,New customer
17417,548,1,164.18,4,Lost customer
17418,41,3,670.0600000000001,3,New customer
17420,49,6,953.58,0,Potential loyalists
17421,385,3,1059.41,0,Potential loyalists
17422,15,11,3594.76,2,Champions
17423,45,3,1118.95,0,Potential loyalists
17425,18,2,759.17,0,Potential loyalists
17427,71,1,100.8,3,New customer
17429,127,5,1357.46,0,Potential loyalists
17430,32,4,622.57,3,New customer
17431,312,1,403.3,3,New customer
17432,17,9,1728.99,5,At risk
17433,87,2,569.96,3,New customer
17434,1,7,2373.82,1,Loyal customers
17435,410,1,331.35,4,Lost customer
17436,1,5,534.06,3,New customer
17437,529,1,369.68,4,Lost customer
17438,253,5,1422.77,5,At risk
17439,655,1,325.74,4,Lost customer
17440,156,4,323.58,3,New customer
17441,731,1,293.35,4,Lost customer
17443,219,1,534.24,3,New customer
17444,147,3,2940.04,1,Loyal customers
17446,176,2,120.9,3,New customer
17447,39,2,541.53,3,New customer
17451,0,7,1721.4,5,At risk
17453,17,2,486.71999999999997,3,New customer
17454,191,10,1547.94,5,At risk
17455,203,1,131.7,3,New customer
17456,364,2,975.5600000000001,0,Potential loyalists
17458,14,2,529.58,3,New customer
17459,42,2,657.3,3,New customer
17461,22,3,735.82,0,Potential loyalists
17462,59,2,675.69,3,New customer
17463,15,7,2535.26,1,Loyal customers
17464,157,3,907.14,0,Potential loyalists
17465,425,7,2542.79,1,Loyal customers
17466,9,2,763.28,0,Potential loyalists
17467,394,1,102.6,4,Lost customer
17468,9,3,194.8,3,New customer
17470,44,11,2626.47,1,Loyal customers
17471,474,1,321.65000000000003,4,Lost customer
17472,190,4,922.35,0,Potential loyalists
17473,408,2,607.0,4,Lost customer
17474,599,1,1047.0,0,Potential loyalists
17475,78,1,194.37,3,New customer
17476,395,2,489.86,4,Lost customer
17477,612,2,1144.3,0,Potential loyalists
17478,407,2,1272.8,0,Potential loyalists
17479,632,1,389.26000000000005,4,Lost customer
17480,77,2,882.23,0,Potential loyalists
17481,3,4,1255.59,0,Potential loyalists
17482,486,2,775.64,0,Potential loyalists
17483,64,4,591.73,3,New customer
17484,575,2,209.57,4,Lost customer
17486,260,1,396.87,3,New customer
17487,727,1,160.55,4,Lost customer
17488,640,1,336.5,4,Lost customer
17489,58,2,376.64,3,New customer
17490,0,9,2750.5,1,Loyal customers
17492,247,3,1122.42,0,Potential loyalists
17493,384,1,100.91000000000001,4,Lost customer
17494,501,1,54.699999999999996,4,Lost customer
17495,7,3,806.72,0,Potential loyalists
17496,358,4,1412.89,0,Potential loyalists
17497,389,2,287.25,4,Lost customer
17498,75,1,272.22,3,New customer
17499,289,2,1341.39,0,Potential loyalists
17500,16,3,1138.0,0,Potential loyalists
17501,220,2,288.6,3,New customer
17502,8,4,689.1,3,New customer
17503,2,2,558.96,3,New customer
17505,161,5,2435.48,1,Loyal customers
17506,75,1,302.2,3,New customer
17507,261,2,605.58,3,New customer
17508,280,8,4579.23,2,Champions
17510,24,2,514.56,3,New customer
17513,71,3,1158.8,0,Potential loyalists
17514,127,2,522.0,3,New customer
17515,30,9,1602.51,5,At risk
17516,14,6,947.5,0,Potential loyalists
17517,308,1,153.94,4,Lost customer
17518,425,2,329.42,4,Lost customer
17520,53,1,546.81,3,New customer
17521,29,5,1278.06,0,Potential loyalists
17522,1,5,1070.71,0,Potential loyalists
17523,10,4,652.74,3,New customer
17524,360,3,539.14,4,Lost customer
17525,359,3,1161.9,0,Potential loyalists
17527,53,4,939.37,0,Potential loyalists
17528,0,8,3628.5,2,Champions
17529,609,2,1240.25,0,Potential loyalists
17531,189,3,1266.82,0,Potential loyalists
17532,385,1,65.34,4,Lost customer
17533,434,1,34.8,4,Lost customer
17534,53,5,1668.83,5,At risk
17535,279,1,164.4,4,Lost customer
17536,176,3,364.83,3,New customer
17537,29,2,887.67,0,Potential loyalists
17538,25,1,98.42,3,New customer
17539,617,4,1176.84,0,Potential loyalists
17540,24,6,1590.6000000000001,5,At risk
17541,509,1,119.86,4,Lost customer
17542,269,3,340.85,3,New customer
17543,549,1,120.05,4,Lost customer
17544,389,3,944.82,0,Potential loyalists
17545,42,6,1409.8600000000001,5,At risk
17547,375,2,727.85,0,Potential loyalists
17548,233,4,731.26,0,Potential loyalists
17549,23,2,148.86,3,New customer
17550,196,9,2506.64,1,Loyal customers
17551,358,1,290.34,4,Lost customer
17553,129,4,3757.6,2,Champions
17554,0,5,1952.45,5,At risk
17555,19,5,1045.74,0,Potential loyalists
17556,205,2,300.67,3,New customer
17557,13,4,575.46,3,New customer
17558,392,1,259.17,4,Lost customer
17559,512,1,167.62,4,Lost customer
17560,94,8,1895.8,5,At risk
17561,18,4,703.02,0,Potential loyalists
17562,13,7,1122.38,0,Potential loyalists
17563,577,2,392.38,4,Lost customer
17564,23,3,454.01,3,New customer
17565,586,1,131.83,4,Lost customer
17566,7,2,869.77,0,Potential loyalists
17567,6,9,4838.08,2,Champions
17568,632,1,374.45,4,Lost customer
17569,331,1,344.14,4,Lost customer
17570,381,1,100.0,4,Lost customer
17571,49,5,1630.91,5,At risk
17572,70,10,652.21,3,New customer
17573,28,3,380.6,3,New customer
17574,242,1,185.65,3,New customer
17575,666,1,171.7,4,Lost customer
17577,644,2,348.75,4,Lost customer
17578,217,7,1047.33,0,Potential loyalists
17579,4,4,753.28,0,Potential loyalists
17580,252,5,541.02,3,New customer
17582,235,5,1446.95,5,At risk
17583,559,1,135.95,4,Lost customer
17585,108,7,2064.71,5,At risk
17586,618,1,167.4,4,Lost customer
17587,627,1,176.71,4,Lost customer
17588,99,7,2939.55,1,Loyal customers
17590,1,3,1468.02,5,At risk
17591,72,8,2339.32,5,At risk
17592,738,1,148.3,4,Lost customer
17594,84,4,2497.88,1,Loyal customers
17595,11,2,386.69,3,New customer
17597,213,5,3484.09,1,Loyal customers
17598,380,1,409.98,4,Lost customer
17599,477,1,52.05,4,Lost customer
17600,17,1,161.67000000000002,3,New customer
17601,238,2,413.08,3,New customer
17603,77,4,1788.38,5,At risk
17604,216,6,942.38,0,Potential loyalists
17605,589,1,160.75,4,Lost customer
17606,736,1,87.30000000000001,4,Lost customer
17607,375,1,333.81,4,Lost customer
17608,32,4,488.06,3,New customer
17609,40,11,1887.8999999999999,5,At risk
17610,539,5,1511.94,5,At risk
17614,56,1,386.32,3,New customer
17615,129,6,721.8,0,Potential loyalists
17616,173,4,734.4,0,Potential loyalists
17617,558,1,385.19,4,Lost customer
17618,5,11,4001.64,2,Champions
17619,311,1,214.37,4,Lost customer
17620,59,1,81.44,3,New customer
17621,20,6,3175.12,1,Loyal customers
17622,597,2,1130.21,0,Potential loyalists
17623,32,7,2365.77,1,Loyal customers
17624,14,4,1568.63,5,At risk
17626,602,1,254.0,4,Lost customer
17627,478,1,296.36,4,Lost customer
17628,80,1,75.75,3,New customer
17629,5,10,2455.52,1,Loyal customers
17630,169,2,503.59999999999997,3,New customer
17631,1,7,998.49,0,Potential loyalists
17633,30,7,2057.39,5,At risk
17634,35,9,2358.59,1,Loyal customers
17635,423,3,1265.58,0,Potential loyalists
17636,18,1,285.56,3,New customer
17637,30,2,547.0600000000001,3,New customer
17638,646,2,842.4,0,Potential loyalists
17639,275,6,615.17,3,New customer
17640,86,6,3168.94,1,Loyal customers
17642,119,5,1824.49,5,At risk
17643,372,2,439.7,4,Lost customer
17647,64,3,331.65999999999997,3,New customer
17648,60,5,2216.37,5,At risk
17649,137,3,1578.89,5,At risk
17650,20,1,166.08,3,New customer
17653,36,4,1207.56,0,Potential loyalists
17654,276,1,117.55,4,Lost customer
17655,10,9,2976.38,1,Loyal customers
17656,72,5,1674.69,5,At risk
